source,packId,phase,ply,spineDepth,mainLine,pieceCount,legalCount,band,since,until,speeds,total,white,draws,black,movesGE100,movesGE400,topMoves,fen
main,anti-italian-center-attack-black,opening,8,3,True,32,34,1800,2024-01,2026-07,blitz+rapid+classical,809944,410544,37529,361871,12,12,d4:420090:218893/19541/181656;d3:270561:134189/13074/123298;O-O:66835:33973/2669/30193;b4:23501:10692/1086/11723;Qe2:7568:3632/317/3619;Ng5:6002:2545/240/3217;Bxf7+:3748:1660/116/1972;Qc2:3326:1480/135/1711;Qb3:3298:1397/135/1766;a4:1590:727/73/790;h3:1183:491/59/633;Nxe5:755:235/34/486,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 1 5
main,anti-italian-center-attack-black,opening,9,4,True,32,35,1400,2024-01,2026-07,blitz+rapid+classical,519172,282053,18951,218168,12,9,exd4:491806:264902/18138/208766;Bb6:11842:6689/363/4790;Bd6:4130:2281/152/1697;O-O:2774:1946/65/763;d6:2770:2090/87/593;d5:1597:1127/51/419;Nxe4:1412:1095/24/293;Be7:1311:793/40/478;Na5:429:277/7/145;h6:326:242/4/80;Bxd4:190:159/3/28;Nxd4:142:110/4/28,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5
main,anti-italian-center-attack-black,opening,9,4,True,32,35,1600,2024-01,2026-07,blitz+rapid+classical,547683,294041,22004,231638,10,8,exd4:528201:282386/21394/224421;Bb6:8770:4768/269/3733;Bd6:4660:2470/170/2020;d6:1447:1115/44/288;O-O:1419:1022/31/366;d5:1039:721/43/275;Be7:809:534/27/248;Nxe4:592:442/7/143;Na5:246:183/7/56;h6:164:131/3/30;Bxd4:94:72/3/19;Nxd4:41:29/2/10,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5
main,anti-italian-center-attack-black,opening,9,4,True,32,35,1800,2024-01,2026-07,blitz+rapid+classical,420175,218906,19538,181731,8,6,exd4:406640:211362/19078/176200;Bb6:6127:3196/200/2731;Bd6:5035:2633/194/2208;d6:610:477/20/113;d5:473:341/13/119;O-O:405:272/11/122;Be7:329:209/10/110;Nxe4:282:203/6/73;Na5:65:47/2/16;Bxd4:65:52/1/12;h6:37:31/2/4;Nxd4:19:13/0/6,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 5
main,anti-italian-center-attack-black,opening,10,5,True,31,45,1400,2024-01,2026-07,blitz+rapid+classical,541768,290640,19609,231519,10,9,cxd4:394163:207690/15120/171353;e5:104218:60121/3298/40799;O-O:22586:12808/615/9163;Bxf7+:6097:3100/118/2879;b4:5019:2629/122/2268;Nxd4:3881:1677/167/2037;Ng5:2178:939/67/1172;Bg5:1993:968/57/968;Qb3:1137:516/34/587;Nbd2:104:37/4/63;h3:64:33/0/31;Qe2:41:22/1/18,r1bqk2r/pppp1ppp/2n2n2/2b5/2BpP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 0 6
main,anti-italian-center-attack-black,opening,10,5,True,31,45,1600,2024-01,2026-07,blitz+rapid+classical,583581,310525,23293,249763,9,9,cxd4:387300:201340/16305/169655;e5:155103:87217/5630/62256;O-O:23516:13301/787/9428;b4:8255:4432/238/3585;Bxf7+:3465:1673/92/1700;Nxd4:1881:777/96/1008;Bg5:1667:780/74/813;Ng5:1087:442/31/614;Qb3:1003:438/30/535;Qe2:47:25/3/19;h3:41:16/1/24;Nbd2:33:12/0/21,r1bqk2r/pppp1ppp/2n2n2/2b5/2BpP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 0 6
main,anti-italian-center-attack-black,opening,10,5,True,31,45,1800,2024-01,2026-07,blitz+rapid+classical,452507,233308,21061,198138,9,8,cxd4:274210:138390/13407/122413;e5:143770:76325/6469/60976;O-O:17999:9848/686/7465;b4:13040:7207/383/5450;Bxf7+:1156:540/26/590;Bg5:939:442/35/462;Qb3:435:190/15/230;Nxd4:403:172/20/211;Ng5:373:120/16/237;Qe2:58:29/1/28;Kf1:27:3/2/22;h3:13:6/0/7,r1bqk2r/pppp1ppp/2n2n2/2b5/2BpP3/2P2N2/PP3PPP/RNBQK2R w KQkq - 0 6
main,anti-italian-center-attack-black,opening,11,6,True,30,35,1400,2024-01,2026-07,blitz+rapid+classical,394050,207595,15114,171341,12,11,Bb4+:304232:155323/12353/136556;Bb6:68116:37906/2106/28104;Nxd4:8458:5474/257/2727;Be7:5133:3004/176/1953;Bxd4:2724:2094/73/557;Nxe4:1263:884/25/354;d5:1070:643/46/381;Nb4:756:570/16/170;Bd6:621:490/12/119;Na5:569:391/20/158;O-O:452:320/9/123;d6:215:178/6/31,r1bqk2r/pppp1ppp/2n2n2/2b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6
main,anti-italian-center-attack-black,opening,11,6,True,30,35,1600,2024-01,2026-07,blitz+rapid+classical,387239,201284,16302,169653,12,8,Bb4+:331713:168872/14494/148347;Bb6:45020:25446/1488/18086;Be7:3770:2196/124/1450;Nxd4:2646:1798/75/773;d5:870:504/40/326;Bxd4:817:684/14/119;Nxe4:714:498/14/202;Nb4:578:458/20/100;O-O:306:233/10/63;Na5:245:166/7/72;d6:197:151/6/40;Bd6:167:127/5/35,r1bqk2r/pppp1ppp/2n2n2/2b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6
main,anti-italian-center-attack-black,opening,11,6,True,30,35,1800,2024-01,2026-07,blitz+rapid+classical,274168,138350,13407,122411,10,5,Bb4+:250626:124627/12640/113359;Bb6:19584:11167/651/7766;Be7:1643:969/53/621;d5:607:331/24/252;Nxd4:546:398/11/137;Nxe4:302:213/3/86;Nb4:267:206/6/55;Bxd4:185:142/7/36;O-O:121:77/5/39;d6:120:98/1/21;Na5:53:34/2/17;Bd6:39:32/0/7,r1bqk2r/pppp1ppp/2n2n2/2b5/2BPP3/5N2/PP3PPP/RNBQK2R b KQkq - 0 6
main,anti-italian-center-attack-black,opening,12,7,True,30,7,1400,2024-01,2026-07,blitz+rapid+classical,304755,155617,12369,136769,6,4,Nc3:173606:91370/6172/76064;Bd2:123531:60755/5934/56842;Nbd2:6389:3000/233/3156;Kf1:787:378/25/384;Nfd2:275:95/2/178;Qd2:115:5/1/109;Ke2:52:14/2/36,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQK2R w KQkq - 1 7
main,anti-italian-center-attack-black,opening,12,7,True,30,7,1600,2024-01,2026-07,blitz+rapid+classical,332083,169110,14503,148470,6,4,Nc3:196759:102689/7609/86461;Bd2:127374:62653/6581/58140;Nbd2:6170:2956/268/2946;Kf1:1485:747/37/701;Nfd2:166:51/5/110;Qd2:111:7/3/101;Ke2:18:7/0/11,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQK2R w KQkq - 1 7
main,anti-italian-center-attack-black,opening,12,7,True,30,7,1800,2024-01,2026-07,blitz+rapid+classical,250765,124717,12647,113401,4,4,Nc3:150394:76037/6914/67443;Bd2:93511:45319/5429/42763;Nbd2:4593:2271/229/2093;Kf1:2116:1059/72/985;Nfd2:75:25/2/48;Qd2:71:3/1/67;Ke2:5:3/0/2,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP3PPP/RNBQK2R w KQkq - 1 7
main,anti-italian-center-attack-black,opening,13,8,True,30,35,1400,2024-01,2026-07,blitz+rapid+classical,123527,60736,5929,56862,10,8,Bxd2+:75795:37531/3887/34377;Nxe4:33424:15941/1481/16002;O-O:7136:3477/273/3386;Qe7:2318:1190/94/1034;d6:1801:997/78/726;d5:1687:793/78/816;a5:468:251/12/205;Be7:404:229/10/165;Ba5:153:89/8/56;h6:112:61/2/49;Bd6:76:69/2/5;a6:35:20/1/14,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP1B1PPP/RN1QK2R b KQkq - 2 7
main,anti-italian-center-attack-black,opening,13,8,True,30,35,1600,2024-01,2026-07,blitz+rapid+classical,127368,62636,6587,58145,8,6,Bxd2+:75178:36641/4137/34400;Nxe4:37975:18804/1810/17361;O-O:7270:3538/335/3397;Qe7:2273:1208/97/968;d5:2170:1030/103/1037;d6:1709:956/76/677;Be7:292:175/9/108;a5:233:115/7/111;h6:81:47/6/28;Ba5:70:43/3/24;a6:23:15/2/6;Bd6:21:17/0/4,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP1B1PPP/RN1QK2R b KQkq - 2 7
main,anti-italian-center-attack-black,opening,13,8,True,30,35,1800,2024-01,2026-07,blitz+rapid+classical,93517,45319,5431,42767,6,6,Bxd2+:54207:25615/3317/25275;Nxe4:29991:15100/1666/13225;O-O:4419:2097/228/2094;d5:2279:1068/101/1110;Qe7:1540:805/75/660;d6:802:454/34/314;Be7:92:56/3/33;a5:89:52/5/32;h6:22:15/1/6;Ba5:19:9/0/10;Nxd4:14:12/0/2;Bc3:13:13/0/0,r1bqk2r/pppp1ppp/2n2n2/8/1bBPP3/5N2/PP1B1PPP/RN1QK2R b KQkq - 2 7
main,anti-italian-center-attack-black,opening,14,9,True,29,6,1400,2024-01,2026-07,blitz+rapid+classical,75788,37530,3887,34371,3,3,Nbxd2:65105:33011/3432/28662;Qxd2:9574:4039/425/5110;Nfxd2:1087:476/30/581;Kxd2:21:4/0/17;Ke2:1:0/0/1,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1b1PPP/RN1QK2R w KQkq - 0 8
main,anti-italian-center-attack-black,opening,14,9,True,29,6,1600,2024-01,2026-07,blitz+rapid+classical,75167,36640,4137,34390,3,3,Nbxd2:68976:34001/3866/31109;Qxd2:5484:2333/240/2911;Nfxd2:696:303/30/363;Kxd2:11:3/1/7,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1b1PPP/RN1QK2R w KQkq - 0 8
main,anti-italian-center-attack-black,opening,14,9,True,29,6,1800,2024-01,2026-07,blitz+rapid+classical,54202,25615,3317,25270,3,2,Nbxd2:52093:24789/3205/24099;Qxd2:1871:745/102/1024;Nfxd2:232:81/10/141;Kxd2:3:0/0/3;Ke2:2:0/0/2;Kf1:1:0/0/1,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1b1PPP/RN1QK2R w KQkq - 0 8
main,anti-italian-center-attack-black,opening,15,10,True,28,28,1400,2024-01,2026-07,blitz+rapid+classical,65638,33299,3448,28891,9,7,O-O:31674:16475/1587/13612;d6:14577:7432/784/6361;d5:14312:6394/852/7066;Qe7:2235:1384/95/756;Nxe4:1310:676/67/567;Na5:491:272/23/196;h6:430:247/21/162;Nxd4:201:146/5/50;a6:129:81/3/45;Nb4:80:54/7/19;Ng4:74:49/0/25;Ne7:44:31/1/12,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1N1PPP/R2QK2R b KQkq - 0 8
main,anti-italian-center-attack-black,opening,15,10,True,28,28,1600,2024-01,2026-07,blitz+rapid+classical,69405,34222,3885,31298,8,5,O-O:29572:15084/1540/12948;d5:18750:8011/1183/9556;d6:17150:8919/966/7265;Nxe4:1508:722/83/703;Qe7:1403:860/74/469;h6:369:206/17/146;Na5:325:180/17/128;Nxd4:108:91/0/17;a6:78:52/0/26;Kf8:34:19/3/12;Ne7:27:18/1/8;Ng4:21:15/1/5,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1N1PPP/R2QK2R b KQkq - 0 8
main,anti-italian-center-attack-black,opening,15,10,True,28,28,1800,2024-01,2026-07,blitz+rapid+classical,52279,24890,3219,24170,6,5,d5:22224:9372/1534/11318;O-O:15964:8207/863/6894;d6:11724:6147/714/4863;Nxe4:1485:644/76/765;Qe7:518:302/14/202;h6:199:96/13/90;Na5:77:53/4/20;Nxd4:33:28/1/4;Kf8:22:15/0/7;a6:13:10/0/3;Nd5:5:4/0/1;Nb4:4:2/0/2,r1bqk2r/pppp1ppp/2n2n2/8/2BPP3/5N2/PP1N1PPP/R2QK2R b KQkq - 0 8
main,anti-italian-center-attack-black,opening,16,11,True,28,37,1400,2024-01,2026-07,blitz+rapid+classical,14328,6404,852,7072,6,3,exd5:12478:5692/754/6032;e5:654:278/40/336;Bb5:522:201/21/300;Bd3:220:94/11/115;Bxd5:212:61/11/140;Bb3:179:62/8/109;O-O:47:10/6/31;Be2:4:2/0/2;Qe2:3:1/0/2;Qb3:3:2/1/0;h3:3:1/0/2;Ke2:1:0/0/1,r1bqk2r/ppp2ppp/2n2n2/3p4/2BPP3/5N2/PP1N1PPP/R2QK2R w KQkq - 0 9
main,anti-italian-center-attack-black,opening,16,11,True,28,37,1600,2024-01,2026-07,blitz+rapid+classical,18758,8018,1185,9555,6,3,exd5:16637:7287/1042/8308;e5:904:321/67/516;Bb5:601:218/26/357;Bd3:269:98/30/141;Bxd5:177:47/13/117;Bb3:115:35/6/74;O-O:46:12/1/33;Be2:3:0/0/3;h3:3:0/0/3;Kf1:2:0/0/2;Qb3:1:0/0/1,r1bqk2r/ppp2ppp/2n2n2/3p4/2BPP3/5N2/PP1N1PPP/R2QK2R w KQkq - 0 9
main,anti-italian-center-attack-black,opening,16,11,True,28,37,1800,2024-01,2026-07,blitz+rapid+classical,22231,9382,1535,11314,5,3,exd5:20034:8553/1364/10117;e5:996:385/75/536;Bb5:597:227/37/333;Bd3:339:148/40/151;Bxd5:132:32/13/87;Bb3:93:32/3/58;O-O:34:3/3/28;Kf1:2:0/0/2;Be2:2:1/0/1;Qb3:2:1/0/1,r1bqk2r/ppp2ppp/2n2n2/3p4/2BPP3/5N2/PP1N1PPP/R2QK2R w KQkq - 0 9
main,anti-italian-center-attack-black,opening,17,12,True,27,36,1400,2024-01,2026-07,blitz+rapid+classical,12615,5768,761,6086,1,1,Nxd5:12352:5605/747/6000;Qe7+:73:43/3/27;Na5:68:42/6/20;Ne7:51:28/3/20;Nb4:39:25/1/13;Qxd5:9:9/0/0;Nxd4:7:5/0/2;O-O:6:4/0/2;Bg4:3:1/1/1;Nb8:3:2/0/1;Ne4:2:2/0/0;Bf5:2:2/0/0,r1bqk2r/ppp2ppp/2n2n2/3P4/2BP4/5N2/PP1N1PPP/R2QK2R b KQkq - 0 9
main,anti-italian-center-attack-black,opening,17,12,True,27,36,1600,2024-01,2026-07,blitz+rapid+classical,16812,7370,1051,8391,2,1,Nxd5:16549:7222/1040/8287;Na5:101:67/2/32;Qe7+:74:31/4/39;Ne7:51:22/2/27;Nb4:17:12/2/3;Qxd5:10:10/0/0;Nxd4:4:3/1/0;O-O:3:1/0/2;Ne4:1:0/0/1;Ng4:1:1/0/0;Nb8:1:1/0/0,r1bqk2r/ppp2ppp/2n2n2/3P4/2BP4/5N2/PP1N1PPP/R2QK2R b KQkq - 0 9
main,anti-italian-center-attack-black,opening,17,12,True,27,36,1800,2024-01,2026-07,blitz+rapid+classical,20219,8635,1375,10209,1,1,Nxd5:20047:8544/1364/10139;Ne7:59:20/4/35;Na5:50:31/4/15;Qe7+:41:22/3/16;Nb4:8:7/0/1;Qxd5:7:6/0/1;O-O:2:1/0/1;Ne4:2:2/0/0;Ne5:1:0/0/1;Nxd4:1:1/0/0;g6:1:1/0/0,r1bqk2r/ppp2ppp/2n2n2/3P4/2BP4/5N2/PP1N1PPP/R2QK2R b KQkq - 0 9
main,anti-italian-center-attack-black,opening,18,13,True,26,36,1400,2024-01,2026-07,blitz+rapid+classical,12717,5761,766,6190,6,4,O-O:6877:3162/410/3305;Qb3:2786:1425/174/1187;Qe2+:1771:736/91/944;Bxd5:664:196/56/412;Ne5:143:50/3/90;Nb3:104:52/3/49;Ne4:85:34/4/47;h3:83:33/8/42;Bb5:82:34/9/39;Rc1:36:16/1/19;a3:12:3/0/9;Bb3:11:2/0/9,r1bqk2r/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2QK2R w KQkq - 0 10
main,anti-italian-center-attack-black,opening,18,13,True,26,36,1600,2024-01,2026-07,blitz+rapid+classical,17379,7589,1093,8697,6,4,O-O:10434:4533/656/5245;Qb3:3556:1802/213/1541;Qe2+:2079:810/119/1150;Bxd5:670:186/68/416;h3:163:78/8/77;Ne5:128:50/6/72;Nb3:92:40/7/45;Bb5:82:29/9/44;Ne4:57:17/2/38;Rc1:30:17/1/12;a3:15:7/1/7;Bb3:15:5/1/9,r1bqk2r/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2QK2R w KQkq - 0 10
main,anti-italian-center-attack-black,opening,18,13,True,26,36,1800,2024-01,2026-07,blitz+rapid+classical,21136,9038,1419,10679,6,4,O-O:13776:5806/885/7085;Qb3:4008:1969/300/1739;Qe2+:1965:784/119/1062;Bxd5:571:155/58/358;h3:322:120/20/182;Nb3:136:55/11/70;Bb5:87:38/10/39;Ne5:87:43/4/40;Ne4:38:19/4/15;Bb3:34:14/1/19;Rc1:27:6/2/19;Kf1:19:4/1/14,r1bqk2r/ppp2ppp/2n5/3n4/2BP4/5N2/PP1N1PPP/R2QK2R w KQkq - 0 10
main,anti-italian-center-attack-black,opening,6,1,False,32,33,1400,2024-01,2026-07,blitz+rapid+classical,6061531,3108057,210386,2743088,12,12,d3:1968473:1010111/75034/883328;Ng5:1794827:939922/52841/802064;Nc3:1069291:522999/43689/502603;O-O:505244:261348/15900/227996;d4:403725:218260/12544/172921;c3:213670:107296/6922/99452;Bxf7+:36711:17189/1088/18434;Qe2:20943:10357/730/9856;a3:12232:5758/409/6065;h3:10645:5151/423/5071;Nxe5:8093:2141/175/5777;b3:3350:1415/107/1828,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4
main,anti-italian-center-attack-black,opening,6,1,False,32,33,1600,2024-01,2026-07,blitz+rapid+classical,5222014,2639234,198399,2384381,12,12,d3:1756871:888959/73540/794372;Ng5:1415456:720402/46160/648894;Nc3:813565:390771/35750/387044;O-O:578524:298745/20227/259552;d4:403905:216849/14006/173050;c3:178667:88856/6144/83667;Qe2:22430:11541/797/10092;Bxf7+:21850:10120/661/11069;a3:8709:4055/321/4333;h3:6738:3232/265/3241;Nxe5:4489:1215/119/3155;b4:2192:897/85/1210,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4
main,anti-italian-center-attack-black,opening,6,1,False,32,33,1800,2024-01,2026-07,blitz+rapid+classical,3627178,1785930,156962,1684286,12,12,d3:1292933:642868/61018/589047;Ng5:931859:459266/35174/437419;O-O:484229:241374/19570/223285;Nc3:457930:210836/22333/224761;d4:318389:164491/13375/140523;c3:98359:46375/3892/48092;Qe2:21738:11281/823/9634;Bxf7+:8339:3956/264/4119;h3:3249:1463/159/1627;a3:3190:1440/132/1618;Nxe5:1966:541/42/1383;b4:1160:468/31/661,r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4
main,anti-kid-classical-white,opening,8,0,True,32,40,1400,2024-01,2026-07,blitz+rapid+classical,459794,226943,16764,216087,12,12,Nf3:182579:88695/7269/86615;f4:55892:29031/1816/25045;h3:36440:18530/1213/16697;Bg5:36195:17571/1361/17263;Bd3:34062:16616/1140/16306;f3:29011:15253/883/12875;Be3:25963:12755/862/12346;Be2:22124:11699/683/9742;e5:9729:3871/525/5333;Bf4:8147:3657/325/4165;d5:7572:3397/276/3899;Nge2:3456:1830/93/1533,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5
main,anti-kid-classical-white,opening,8,0,True,32,40,1600,2024-01,2026-07,blitz+rapid+classical,902902,447406,36301,419195,12,12,Nf3:298144:144337/13104/140703;f4:145371:74951/5391/65029;Bd3:87491:43069/3175/41247;h3:83683:41730/3344/38609;f3:82808:43162/3118/36528;Be2:59781:31122/2130/26529;Bg5:51485:24885/2159/24441;Be3:44726:21395/1773/21558;e5:10453:4268/496/5689;Bf4:9350:4186/430/4734;Nge2:8750:4592/335/3823;d5:6696:2911/288/3497,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5
main,anti-kid-classical-white,opening,8,0,True,32,40,1800,2024-01,2026-07,blitz+rapid+classical,1426737,705184,65977,655576,12,12,Nf3:368175:176623/18889/172663;f4:272228:136552/12233/123443;f3:205571:106487/8941/90143;Bd3:160701:78015/6898/75788;h3:128710:63555/6094/59061;Be2:128234:66412/5525/56297;Be3:57415:27113/2543/27759;Bg5:50951:24772/2273/23906;Nge2:15867:8245/657/6965;g3:10454:5150/564/4740;e5:8324:3337/488/4499;Bf4:6385:2725/328/3332,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 0 5
main,anti-kid-classical-white,opening,9,1,True,32,34,1400,2024-01,2026-07,blitz+rapid+classical,326288,157873,12892,155523,12,12,O-O:222357:106286/8723/107348;Bg4:42224:21066/1807/19351;Nbd7:23751:11349/894/11508;c6:8578:4222/335/4021;Nc6:8231:4075/295/3861;b6:5185:2489/197/2499;c5:4636:2337/202/2097;e5:3645:2049/144/1452;a6:2131:1040/70/1021;e6:1797:995/74/728;Nfd7:1192:597/38/557;Bd7:702:354/28/320,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5
main,anti-kid-classical-white,opening,9,1,True,32,34,1600,2024-01,2026-07,blitz+rapid+classical,533345,256528,23434,253383,12,12,O-O:381433:180851/16825/183757;Bg4:54572:27737/2565/24270;Nbd7:40138:19433/1669/19036;c6:14505:6987/598/6920;Nc6:14325:6915/588/6822;b6:7299:3646/308/3345;c5:6175:3093/281/2801;e5:4021:2222/167/1632;a6:3236:1600/137/1499;e6:2009:1084/86/839;Nfd7:1746:868/67/811;Bd7:858:464/36/358,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5
main,anti-kid-classical-white,opening,9,1,True,32,34,1800,2024-01,2026-07,blitz+rapid+classical,679935,326083,34345,319507,12,12,O-O:524552:248656/26348/249548;Nbd7:44679:22121/2263/20295;Bg4:44228:22535/2443/19250;Nc6:21121:10117/1047/9957;c6:16816:8119/835/7862;c5:7650:3741/429/3480;b6:5470:2708/259/2503;a6:3816:1934/170/1712;e5:3500:1932/173/1395;h6:1701:778/98/825;e6:1495:863/72/560;Nfd7:1328:684/52/592,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5
main,anti-kid-classical-white,opening,10,2,True,32,38,1400,2024-01,2026-07,blitz+rapid+classical,314211,151166,12214,150831,12,12,Be2:89597:44771/3577/41249;Bd3:86297:40673/3206/42418;Bg5:39791:19285/1515/18991;Be3:30406:14535/1152/14719;h3:26659:13609/955/12095;e5:12102:4825/623/6654;Bf4:9707:4461/416/4830;d5:5359:2429/223/2707;g3:4073:1914/181/1978;h4:2948:1394/109/1445;Qc2:2328:1124/57/1147;b3:1249:526/50/673,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ - 2 6
main,anti-kid-classical-white,opening,10,2,True,32,38,1600,2024-01,2026-07,blitz+rapid+classical,518369,246682,22831,248856,12,12,Be2:175641:87181/7918/80542;Bd3:142499:65860/6061/70578;h3:57672:28466/2388/26818;Bg5:51523:24373/2258/24892;Be3:43995:20401/1979/21615;Bf4:11640:5302/544/5794;e5:11574:4506/656/6412;g3:7112:3335/322/3455;d5:4837:2029/241/2567;h4:4082:1852/157/2073;Qc2:3173:1440/109/1624;b3:1181:498/60/623,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ - 2 6
main,anti-kid-classical-white,opening,10,2,True,32,38,1800,2024-01,2026-07,blitz+rapid+classical,694683,330069,34866,329748,12,12,Be2:310981:154535/16045/140401;Bd3:161700:72519/7760/81421;h3:92313:44723/4628/42962;Bg5:48504:22439/2341/23724;Be3:42065:18935/2112/21018;Bf4:8869:3978/470/4421;g3:8571:3951/472/4148;e5:8565:3336/477/4752;h4:4023:1784/168/2071;d5:3523:1487/169/1867;Qc2:2805:1283/110/1412;b3:588:216/33/339,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQ - 2 6
main,anti-kid-classical-white,opening,11,3,True,32,32,1400,2024-01,2026-07,blitz+rapid+classical,95372,47736,3785,43851,12,12,Nbd7:22302:10930/811/10561;Bg4:14601:7563/687/6351;e5:11669:5624/450/5595;Nc6:11366:5706/419/5241;c5:9789:4818/385/4586;Re8:7947:4076/343/3528;b6:5294:2597/196/2501;c6:4651:2383/182/2086;a6:2337:1174/82/1081;Nfd7:941:484/39/418;Na6:829:392/43/394;e6:802:460/35/307,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 3 6
main,anti-kid-classical-white,opening,11,3,True,32,32,1600,2024-01,2026-07,blitz+rapid+classical,190387,94749,8531,87107,12,12,Nbd7:46858:23184/2077/21597;e5:30616:14300/1422/14894;Nc6:27849:13656/1173/13020;Bg4:23144:12088/1190/9866;c5:18993:9569/825/8599;Re8:10619:5627/464/4528;c6:10216:5022/458/4736;b6:7524:3738/307/3479;a6:4006:2084/190/1732;Na6:2420:1134/107/1179;Nfd7:1824:964/69/791;a5:1341:656/57/628,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 3 6
main,anti-kid-classical-white,opening,11,3,True,32,32,1800,2024-01,2026-07,blitz+rapid+classical,343899,171500,17625,154774,12,12,e5:81158:38735/4267/38156;Nbd7:77968:39152/3960/34856;Nc6:59748:29449/2867/27432;c5:33657:16968/1908/14781;Bg4:31142:16263/1654/13225;c6:17007:8737/836/7434;Re8:11008:5949/528/4531;Na6:7961:3613/417/3931;b6:7949:4091/396/3462;a6:5431:2806/272/2353;Nfd7:2714:1439/144/1131;a5:2464:1226/126/1112,rnbq1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N2N2/PP2BPPP/R1BQK2R b KQ - 3 6
main,anti-kid-classical-white,opening,12,4,True,32,38,1400,2024-01,2026-07,blitz+rapid+classical,11756,5675,452,5629,5,4,d5:6232:2875/212/3145;dxe5:2620:1283/121/1216;O-O:2023:1066/86/871;Be3:434:223/15/196;Bg5:319:160/11/148;h3:87:46/5/36;h4:14:7/1/6;Qc2:7:4/1/2;c5:6:4/0/2;Kf1:4:0/0/4;b3:3:2/0/1;Nd5:3:2/0/1,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ - 0 7
main,anti-kid-classical-white,opening,12,4,True,32,38,1600,2024-01,2026-07,blitz+rapid+classical,30778,14402,1426,14950,6,5,d5:14962:6603/602/7757;O-O:6739:3455/282/3002;dxe5:6410:3027/428/2955;Be3:1769:890/70/809;Bg5:551:255/31/265;h3:280:140/11/129;h4:29:13/2/14;Kf1:8:6/0/2;Qc2:8:4/0/4;Nd5:5:3/0/2;Qb3:4:2/0/2;Bd2:3:0/0/3,rnbq1rk1/ppp2pbp/3p1np1/4p3/2PPP3/2N2N2/PP2BPPP/R1BQK2R w KQ - 0 7
